stage,Endothelial,Epithelial,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,1,0,0,0,0,0
72hpf,0,0.28,0,0,0.28,0,0
21Day,0.37,3.7,1.48,0.37,0.37,0,0.37
3Month,0,3.74,5.62,0.21,0.21,0,0.42
22Month,0,1.5,2.87,0,0,0.14,0.14
