stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,0.28,0,0.28,0.28,2.54,0.28,0.56
21Day,0,0,0,0,0,0,0.37,0
3Month,0.21,1.14,0.31,0.52,0.21,0,0,0.1
22Month,0,0,0,0,0,0,0,0.27
