stage,Endothelial,Epithelial,Immune,Muscle,Neuron,Other,Secretory,Stromal
3Month,0.21,1.66,1.04,0.42,0.21,0,0,0.21
22Month,0,1.5,0.14,0.14,0,0.14,0.14,0.27
