stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,1,0,1,0,33,0,0
72hpf,0,3.1,0,0,0.28,4.79,0,0.56
21Day,0,0.74,0,0,0,2.96,0,0
3Month,0,10.61,0.42,1.04,0.21,0.31,0.21,0.52
22Month,0.14,11.75,0.82,1.64,0,0.27,0.14,0.82
