stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,3,0,0
72hpf,0,0.28,0,0,0.56,1.69,0.28,0.85
21Day,0.74,0,0,0.74,0.37,0.74,0,0.74
3Month,0.21,0,0.1,0,0,0,0,0
22Month,1.64,0,0,0.14,0,0,0.14,0
