stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,3,38,1,0,20,12,550,1,1,70
72hpf,9.58,86.81,22.83,0.28,7.05,19.17,723.5,2.54,4.79,127.96
21Day,1.48,99.16,60.68,1.11,59.57,31.45,228.65,0.37,16.28,129.5
3Month,9.67,462.88,8.01,141.88,175.68,19.97,10.71,0.94,13,83.11
22Month,11.62,317.44,5.33,34.98,101.12,7.93,13.25,20.63,5.33,38.81
