stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,2,0,0,0,0
72hpf,0,0.28,0,0.28,0,0.28,0,0
21Day,0,0.37,0,2.22,0,0,0,0
3Month,0,5.93,0.52,85.29,0.21,0,0.1,0.83
22Month,0.14,6.01,0,45.78,0.14,0.27,0,0.27
