stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,1,0,0,0,0,0
72hpf,0,2.82,0,0,0,0,0,0,0
21Day,0,25.16,0,0,0,0.37,0,1.11,0.37
3Month,0,11.03,0.83,1.25,0.42,0,0,0,0.21
22Month,0.27,8.34,0.55,2.19,0.14,0,0.14,0,0.41
