stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,2,4,2
72hpf,0.28,0.85,0,0,0.56,3.95,0.28,3.1
21Day,1.11,0,0,1.11,0,1.48,0.37,2.59
3Month,0.83,0,0.1,0.31,0,0,0,0.21
22Month,0.82,0,0.96,0,0,0,0,0
