stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0,0,0,0,0,0.28,0,0,0.28
21Day,0.74,0,0,4.07,0.37,0.37,0,0.37,0.37
3Month,1.56,0,0.31,6.55,0,0,0,0,0.52
22Month,1.78,0.14,0.14,1.23,0,0,0.14,0,0.82
