stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,3,0,0,0,17,1,0,2
72hpf,0,6.2,0,0,0,11.56,0,0,0.85
21Day,0,6.29,0,0,0,2.96,0,0.37,1.85
3Month,0.42,33.39,136.57,3.33,0.62,3.33,0.1,1.46,3.22
22Month,0.55,24.73,4.78,2.32,0,0.82,0.68,0.82,1.64
