stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,0.56,0,0,0,0.85,0,0
21Day,0,5.92,0,0.37,0,0.37,0.37,0
3Month,0.1,3.02,0.1,0.62,0.1,0.1,0,0.83
22Month,0,0.41,0,0,0,0,0,0
