stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,5,0,0,0,0,5,0
72hpf,0,2.25,0.28,0,0,0.28,12.97,3.66
21Day,0.37,5.55,0,0,0.37,1.85,2.96,10.73
3Month,0,0.94,0,5.93,0.21,0.1,0.1,0
22Month,0,2.19,0,3.28,0.55,0,0.14,0.41
