stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,0,0,0,0,0.28,0,0,0.28
21Day,0,0,0,0,0,0,1.48,0,0.37
3Month,0.21,3.12,0,6.14,1.35,2.29,0.21,1.14,5.93
22Month,0.14,4.37,0.27,0.82,2.19,0.41,0.55,0.27,9.7
