stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,1,0,0
72hpf,0.56,0,0,0,0,40.59,0,1.13
21Day,1.11,1.11,0,1.11,0.37,20.35,1.85,1.48
3Month,0.31,0,0.21,0,0,0,0,0.1
22Month,2.87,0,0.27,0.82,0,0.27,0.41,0
