stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,0,0,0,0,0.28,0.85,0
21Day,0.37,26.64,7.77,8.88,3.7,25.9,418.09,19.24
