stage,Epithelial,Immune,Neuron,Secretory,Stromal
24hpf,0,0,2,0,0
72hpf,0,0,1.41,0,0
21Day,0,0,0.74,0,0
3Month,0.42,0.1,0.94,0.1,0
22Month,0.68,0,0,0,0.14
