stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,1,1,0,0
72hpf,0,1.41,0,0,0,0.28,0,0,0
21Day,0,1.48,0.74,0.74,0,0,0,0.37,0
3Month,0.1,4.16,0,1.46,0.21,0.1,0,0.1,0.31
22Month,0,0.68,0,0.41,0.14,0.14,0,0,0.14
