stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Neuron,Other,Secretory,Stromal
72hpf,0.28,0.28,0.56,0,0,32.13,0,0,0.85
21Day,0,4.44,1.11,0,0.37,88.8,0,0.74,0.74
3Month,0,0.52,0,0.21,0,0.1,0,0,0
22Month,0,2.46,0,0,0.82,32.39,0.14,0.14,0.14
