stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,2,0,0,0,0,11,0,0
72hpf,0,9.02,0,0,0,0,6.48,0,0.28
21Day,0,2.96,0,0,0,0.37,0.37,0,0.74
3Month,0.31,27.46,0.31,210.63,3.64,0.21,4.06,1.46,1.14
22Month,0,6.42,0.14,3.14,0.41,0.14,0.14,0.27,0.41
