stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,0,1,0,0
72hpf,0,0,0,0,0,0,11.56,0,0
21Day,0,0.74,0.37,0,0,0.37,8.88,0.37,0
3Month,0,0.52,0,0.31,0.21,0,0,0.21,0
22Month,0.27,2.73,0,0,0.55,0,0,0,0.55
