stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,0,0,0,3,1
72hpf,0.28,0,0,0,0,0,0.85,0
21Day,0,0.37,0.37,0.37,0.37,0.37,0,0.37
3Month,0,0.1,0,0.31,0,0,0,0.1
22Month,0,0.82,0,3.01,0,0,0,0
