stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,42,267,5,0,126,19,3187,6,1,382
72hpf,20.01,235.34,38.33,1.69,29.03,41.71,1757.04,10.15,11.56,426.44
21Day,1.11,132.09,219.77,4.44,101.75,38.48,377.02,0.37,12.21,93.61
3Month,1.56,99.34,7.18,494.7,128.98,7.7,10.19,0.1,5.51,23.4
22Month,1.09,86.64,6.56,32.8,144.99,2.6,6.83,6.29,1.37,5.88
