stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,0,0,0,1,0,0
72hpf,0,0,0,0,0,0.28,6.2,0,0
21Day,0,0.37,0.37,0,0,0,4.81,0,0
3Month,0,0.73,0,0.1,0.21,0,0,0,0.1
22Month,0.14,3.83,0,0,0.55,0,0.27,0.14,0.27
