stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,1,2,3,0,0
72hpf,3.66,0,0,0.56,0.28,3.38,0,0,0.28
21Day,11.1,0,0,1.11,0,3.7,0,0,0
3Month,5.72,0.1,2.7,0.21,0,0.21,0,0.83,0.31
22Month,4.78,0,0.14,1.09,0,0.27,0.82,0.27,0.27
