stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,1,0,0,0,11,0,2
72hpf,0.28,1.97,1.13,0.28,0,0,46.5,0,1.97
21Day,0,1.85,2.59,0.74,1.85,0,23.31,0.74,3.33
3Month,0.1,5.82,0.62,41.71,5.41,0.52,3.85,2.7,4.99
22Month,0.41,4.92,0.41,8.47,3.96,0.14,4.37,1.64,6.83
