stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Neuron,Secretory,Stromal
24hpf,0,3,0,0,1,76,1,2
72hpf,0,1.13,0,0,0,13.53,0.28,0.56
21Day,0,4.07,0.37,0,0.37,9.25,0.37,0.37
3Month,0.1,4.78,0,0.42,0.62,1.04,0.52,0.1
22Month,0,2.87,0,0.14,0.14,1.09,2.19,0.27
