stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,0,0.28,0,0,2.54,0,0
21Day,1.11,0.37,0,1.11,0,1.11,0,0.37
3Month,1.35,0,0.83,0.52,0,0.42,0.1,0.21
22Month,0.82,0,0.27,1.37,0.14,0.14,0.14,0.27
