stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,1,1,0,0
72hpf,0.28,0,0,0,0.85,0,0,0
21Day,1.11,0,0,0,0,0,1.11,0.37
3Month,0.42,0.73,0.21,0.1,0,0,0,0
22Month,2.32,0.27,0.41,0,0,0,0,0.14
