stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,2,0,0,0,0,1,0,3
72hpf,1.13,0,0,0,0,10.71,0.28,0
21Day,1.11,0.37,0,0,0,3.33,0,0
3Month,3.54,0.1,18.52,0.73,0.1,0.21,0.62,0.21
22Month,2.46,0,0.96,0.41,0.14,0,0,0
