stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,5,1,7,0,1
72hpf,0.28,0,0,0,0,1.69,0,0
21Day,0.37,2.96,0,0.37,0,2.59,0,1.11
3Month,0,0,0.1,0.1,0,0,0,0
22Month,0,12.71,0,4.92,0,0,0.27,0.27
