stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,6,0,0,3,2,42,0,18
72hpf,3.95,0,0,0,0.28,12.12,0.28,3.95
21Day,2.59,0.37,0,1.11,0.37,2.96,0.37,2.59
3Month,0.42,0,0.31,0.1,0,0,0.1,0
22Month,0.68,0,0.27,0,0,0,0.14,0.27
