stage,Epithelial,Germ,Immune,Neuron,Other,Stromal
24hpf,6,0,0,0,0,0
72hpf,16.07,0,0.28,0,0,0.56
21Day,15.91,0,0,0.37,0,0.37
3Month,0.94,0.1,0.52,0,0,0.1
22Month,4.1,0,0.41,0,0.27,0
