stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,2,1,5,3,0,2
72hpf,0.56,0.28,0,0,12.12,0.85,0,0,1.13
21Day,1.11,0.37,0,0,6.29,0,0,0,0.74
3Month,8.43,0.1,0.83,0.62,0.1,0.1,0,0,0.1
22Month,6.15,0,0.82,6.29,0.41,0.27,0.41,0.14,0.82
