stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,5,27,3,2
72hpf,0,2.25,0.56,0,0,0.28,7.05,12.4,2.25
21Day,0,1.85,0.37,0,0,0,1.48,3.7,1.48
3Month,0.1,3.95,0.1,5.1,0.62,0.1,0.21,0.42,1.77
22Month,0,0.82,0,0.41,0.14,0,0.14,0,0.27
