stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,1,0,0,2,1,4,0,2
72hpf,0.28,0,0,0.28,0.28,0.85,0,0
21Day,4.07,0.37,0,1.48,0,0.37,0.37,0.74
3Month,0,0.1,0.21,0.31,0,0,0,0
22Month,0.68,0,0,0.41,0.14,0,0,0
