stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,30,0,0,0,0,20,0,8
72hpf,0,19.17,0.56,0,0,1.41,21.14,0.56,70.74
21Day,1.11,17.02,5.92,0.74,3.7,4.44,16.28,7.03,374.8
3Month,1.98,24.55,0.83,6.87,9.67,5.41,0.52,1.46,153.43
22Month,0.82,11.07,0.14,2.87,1.37,0.96,0.41,1.64,36.49
