stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,8,0,0,0
72hpf,0,0.28,0,0,0.28,5.92,0,0,0.56
21Day,0,1.11,0,1.48,0,19.61,0,0.37,1.85
3Month,0.1,2.81,0.42,0.52,0.1,0.31,0,0.42,0.1
22Month,0.14,5.47,0.14,0.41,0.14,0.14,0.14,0,0
