stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,1,2,0,0
72hpf,0,0.85,0,0,0,0,0,0
21Day,0,0.74,0,0,0.37,0.37,0,0.37
3Month,0.21,10.19,0.31,2.08,0.21,0,0.1,0.52
22Month,0.14,1.64,0.14,0.27,0,0,0,0.27
