stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,4,0,1
72hpf,0,0.85,0,0,0,2.25,0,0.28
21Day,0,0.74,0,0,0,1.85,0,0.37
3Month,0,4.68,0,0.42,0,0,0.1,0.31
22Month,0.14,6.42,0.14,3.14,0.14,0.14,0,0.68
