stage,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
72hpf,0,0,0,0,0.28,0
21Day,0,0,1.85,0,0.37,0
3Month,0.31,3.22,1.66,0.1,0.1,0.1
22Month,0.14,0,0.68,0,0,0
