stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,13,0,0,2,0,9,3,0,1
72hpf,0.56,25.08,0.28,0,0.56,0.56,3.95,0.28,0,1.41
21Day,0.37,24.42,1.85,0,25.9,0.37,5.92,0,1.11,1.48
3Month,0.21,40.67,0.1,1.66,22.36,0.31,0.31,0.1,0.21,1.46
22Month,0.14,29.65,0.14,0.41,9.84,0.27,0.55,0.82,0.27,0.55
