stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,0,12,1,1
72hpf,0.28,1.69,0.28,0.28,0,0.28,8.46,0,2.25
21Day,0,5.18,0,0,0.74,0.37,2.59,0,1.85
3Month,0.21,10.3,0,52.94,1.56,0.83,0.52,0.21,1.25
22Month,0.27,4.65,0,0.68,1.37,0,0,0,0.27
