stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,7,0,0,0,0,2,0,0
72hpf,4.51,0,0,0,0.28,1.13,0,0
21Day,7.4,0,0.37,0,0,0,0,0.74
3Month,29.85,0.1,3.54,2.18,1.56,0.94,1.14,0.42
22Month,9.29,0,0.55,0.14,0,0,0.27,0.14
