stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,47,287,8,0,100,59,2917,10,3,445
72hpf,23.96,344.98,31.85,1.13,23.39,73.56,2031.28,14.94,18.04,383.88
21Day,8.51,309.31,177.96,5.92,95.09,85.84,502.44,1.11,32.93,321.89
3Month,14.25,574.8,15.91,828.39,275.33,57.94,34.43,1.66,23.2,119.1
22Month,19.13,490.16,8.06,91.97,252.39,17.63,28.01,41.95,10.66,81.85
