stage,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
72hpf,0,0,0,0,0.85,0.56
21Day,0.74,0,1.48,0,0.74,0.37
3Month,0.42,0.1,0.21,0.1,0,0.1
22Month,0.27,0,0.27,0,0,0
