stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,1,6,6,0,0
72hpf,2.82,0.28,0,0,9.58,105.69,0,1.97
21Day,1.48,0.37,0.74,0.37,12.58,28.49,1.85,0.74
3Month,0.52,0,0.21,0,0.21,0.83,0.31,0.31
22Month,0.55,0,0,0.41,0,0.96,0.41,0.27
