stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,1,6,0,0,0,1,365,1,0,2
72hpf,0,19.73,0.28,0,0.28,1.13,128.24,0,1.97,1.69
21Day,0,8.14,1.11,0,0,1.11,58.83,0,0.74,2.96
3Month,0.1,6.55,0,5.3,9.26,0.42,3.12,0.1,1.14,1.66
22Month,0.14,7.52,0,2.73,1.09,0,3.42,0.14,0.82,0.55
