stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,1,1,2,0,0,0
72hpf,1.41,0.56,0,0,0,2.54,0.28,0,1.41
21Day,3.33,2.22,0.74,0.74,1.85,2.22,0,0,1.48
3Month,8.43,0.1,1.25,2.5,0.1,0.1,0,0.1,0.62
22Month,11.07,0,0.14,1.5,0.27,0,0.41,0,0
