stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,2,0,0,2,0,25,0,0,3
72hpf,1.41,0,0,0,0,4.51,0,0,0.28
21Day,2.59,2.22,0,1.11,1.85,6.29,0,0,0.74
3Month,9.67,0,1.46,0.62,0.21,0.21,0.1,0.73,0.21
22Month,1.78,0,0,0,0,0.14,0,0.14,0.14
