stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,1,3,0,0,0,1,58,0,2
72hpf,0,1.13,0.28,0.28,0.28,0,15.78,0,1.97
21Day,0,2.96,10.73,0.37,3.33,2.59,13.69,0.37,0.74
