stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,1,0,0,0,0,0,0
21Day,0,0,0,0,0,0.37,0
3Month,6.97,0,1.04,0.21,0.1,0,0.31
22Month,6.42,0.14,0.82,0,0,0,0
