stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,1,0,0,1,0,0,0,0
72hpf,0,1.97,0,0,1.13,0,0.28,0,0.28
21Day,0,0,0,0,11.84,0,0,0,0
3Month,0.31,4.99,0.31,0.73,64.28,0.31,0.1,0.31,1.35
22Month,0.41,3.28,0.27,0.27,25.83,0,0.14,0.14,0.27
