stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,1,0,1,0
72hpf,1.69,1.13,0,0,0.85,100.34,0,0,2.25
21Day,2.96,0.37,0,1.11,0,23.68,0,1.11,0.74
3Month,0.31,0,0,0.21,0,0.1,0,0,0.1
22Month,1.37,0,3.14,0.14,0,0,0.14,0.41,0.27
