stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,4,0,0
21Day,0,0,0,0.37,0,0,0,0
3Month,0.1,1.35,9.26,1.98,1.66,0,0.21,0.42
22Month,0,1.23,2.19,1.23,0.68,0,0,0.14
