stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,1,0,0,0,0,6,1,0,15
72hpf,25.08,33.26,3.66,0.28,1.41,3.66,45.38,1.41,0.85,258.74
21Day,7.4,24.42,8.14,0,5.92,24.05,21.09,7.03,9.99,377.02
3Month,36.82,66.57,0.31,5.72,8.74,5.62,0.94,12.17,6.14,35.05
22Month,55.34,110.41,1.37,4.1,28.42,6.83,6.7,646.22,8.61,20.77
