stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,1,0,0,0,3,7,0,0,11
72hpf,0,0.28,0,0,1.13,2.54,0,0,1.13
21Day,0,0,0,0,0.37,1.85,0,0,1.48
3Month,0,1.14,2.29,0.1,0.1,0.21,0,0.21,0.42
22Month,0,0.82,1.09,0,0,0,0.14,0,0
