stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,1,0,2,0,8,4
72hpf,0,2.82,0,0,0,2.54,0,3.1,0.28
21Day,0,2.96,0,0.74,0,0.74,0,4.81,0.74
3Month,0.1,7.49,2.6,1.25,0.73,0.94,0,25.69,0.62
22Month,0,6.42,2.87,1.09,0,9.02,0.14,10.39,0.41
