stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,0,0,1,3,1
72hpf,0,3.1,0,0,0,1.13,1.97,4.23
21Day,0,0,0.37,0,0.37,12.21,0.74,6.29
3Month,0.1,0.31,0,0,0.31,0.1,0,0.21
22Month,0,0.96,0.14,0.96,0.27,0,0,0.55
