stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,2,0,0,0,0,58,0,1
72hpf,3.38,0.56,0,0,1.13,118.94,0,1.69
21Day,4.07,1.11,0,1.85,0.37,56.61,0.74,3.7
3Month,5.62,0,87.27,0.83,0.1,1.46,0.31,1.25
22Month,2.05,0,0.14,0.41,0,1.5,0,0.41
