stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,2,0,0,0,1,0,1
72hpf,0,1.13,0,0,0.28,1.97,0,0.56
21Day,0.37,1.48,0,0,0.37,0,0,1.11
3Month,0,5.1,3.22,0.21,0,0,0.31,0.73
22Month,0,1.37,0,0,0,0,0,0
