stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,65,1073,2,0,209,51,391,4,2,122
72hpf,84.55,1693.91,35.79,0.28,23.11,118.66,981.96,88.22,36.08,573.56
21Day,43.66,2566.97,91.76,0.74,182.4,208.3,345.57,2.59,81.77,842.83
3Month,124.3,5907.54,35.37,272.84,1618.4,113.69,39.11,8.01,163.93,714.39
22Month,165.89,7519.27,49.88,59.72,2016.81,66.27,84.72,438.51,119.16,799.54
