stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,1,0,0,0,4,3,2,0,2
72hpf,0,1.13,0.56,0,0,0.28,8.74,0,0.28,2.25
21Day,0,1.48,0.37,0,0.74,0.74,1.85,0,0.37,2.59
3Month,0.1,19.87,0,5.72,2.5,0.83,0.94,0,1.04,3.22
22Month,0.82,63.82,0.68,1.23,3.83,0.27,1.37,3.83,1.5,2.32
