stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,7,114,2,0,65,9,330,15,1,70
72hpf,12.68,156.43,9.86,0,13.25,12.97,325.82,3.38,3.38,114.15
21Day,5.55,236.79,27.75,0,103.97,19.98,111,0,15.17,83.62
3Month,4.89,211.47,0.94,38.38,334.52,17.06,3.64,0.21,7.18,9.67
22Month,14.07,334.24,5.19,7.24,414.73,10.39,11.07,21.86,5.88,13.25
